1,144,0,3
1,136,0,4
1,115,0,5
1,4000,0,6
2,124,0,7
2,213,0,8
2,166,0,9
2,142,0,10
2,0,12,11
4,107,0,12
4,101,0,13
4,109,0,14
4,108,0,15
4,90,0,16
5,291,0,17
6,84,0,18
6,121,0,19
6,115,0,20
6,141,0,21
6,123,0,22
6,142,0,23
6,0,12,24
7,85,0,25
7,108,0,26
7,111,0,27
7,109,0,28
7,83,0,29
8,119,0,30
8,0,24,31
8,0,0,32
8,112,0,33
8,141,0,34
8,136,0,35
8,0,0,36
8,85,0,37
8,0,12,38
9,91,0,39
9,98,0,40
9,109,0,41
9,107,0,42
9,108,0,43
9,82,0,44
9,111,0,45
10,114,0,46
10,137,0,47
10,144,0,48
10,123,0,49
10,86,0,50
10,142,0,51
11,0,15,52
11,144,0,53
11,179,0,54
11,128,0,55
11,149,0,56
11,80,0,57
11,87,0,58
12,116,0,59
12,99,0,60
12,97,0,61
12,107,0,62
12,213,0,63
12,91,0,64
13,86,0,65
13,181,0,66
13,3615,0,67
13,172,0,68
13,138,0,69
13,70,0,70
13,3617,0,71
13,49,0,72
14,239,0,73
14,84,0,74
14,180,0,75
14,159,0,76
14,136,0,77
15,226,0,78
15,0,0,79
16,145,0,80
16,137,0,81
16,122,0,82
16,167,0,83
16,150,0,84
16,0,18,85
17,80,0,86
17,82,0,87
17,91,0,88
17,104,0,89
18,124,0,90
18,166,0,91
18,107,0,92
18,84,0,93
18,3619,0,94
18,214,0,95
18,213,0,96
18,236,0,97
18,0,12,98
19,121,0,99
19,117,0,100
19,136,0,101
19,144,0,102
19,142,0,103
19,185,0,104
19,116,0,105
20,119,0,106
20,166,0,107
20,179,0,108
20,204,0,109
20,1136,0,110
20,0,12,111
21,114,0,112
21,136,0,113
21,144,0,114
21,137,0,115
21,141,0,116
21,142,0,117
21,183,0,118
21,122,0,119
21,116,0,120
20,181,0,121
20,204,0,122
20,167,0,123
20,208,0,124
20,239,0,125
22,121,0,126
22,159,0,127
22,138,0,128
22,150,0,129
23,0,14,130
23,236,0,131
23,118,0,132
23,144,0,133
23,137,0,134
23,3620,0,135
24,179,0,136
24,124,0,137
24,116,0,138
24,195,0,139
24,213,0,140
24,128,0,141
0,163,0,142
0,128,0,143
0,181,0,144
0,114,0,145
0,134,0,146
0,135,0,147
0,141,0,148
0,0,13,149
25,0,14,150
25,208,0,151
25,185,0,152
25,3625,0,153
0,155,0,154
0,133,0,155
0,143,0,156
0,145,0,157
26,130,0,158
26,150,0,159
26,122,0,160
26,137,0,161
26,167,0,162
26,151,0,163
27,3612,0,164
28,3621,0,165
28,200,0,166
28,211,0,167
28,223,0,168
28,3622,0,169
28,187,0,170
28,172,0,171
28,181,0,172
28,0,13,173
29,159,0,174
29,185,0,175
29,138,0,176
29,180,0,177
29,239,0,178
29,3624,0,179
29,3623,0,180
30,0,12,181
30,147,0,182
30,141,0,183
30,126,0,184
31,123,0,185
31,136,0,186
31,115,0,187
31,142,0,188
31,121,0,189
32,141,0,190
32,135,0,191
32,0,13,192
33,81,0,193
33,111,0,194
33,99,0,195
0,98,0,196
0,0,0,197
0,128,0,198
0,163,0,199
0,181,0,200
34,0,24,201
34,157,0,202
34,0,19,203
34,0,17,204
34,159,0,205
34,182,0,206
35,176,0,207
35,181,0,208
35,204,0,209
35,179,0,210
35,185,0,211
35,152,0,212
35,208,0,213
35,0,12,214
36,265,0,215
36,136,0,216
36,166,0,217
36,204,0,218
36,175,0,219
36,150,0,220
36,239,0,221
37,192,0,222
37,213,0,223
37,180,0,224
37,195,0,225
37,236,0,226
37,214,0,227
38,0,12,228
38,210,0,229
38,175,0,230
38,150,0,231
38,166,0,232
38,153,0,233
38,183,0,234
39,192,0,235
39,185,0,236
39,136,0,237
39,204,0,238
39,214,0,239
40,149,0,240
40,161,0,241
40,210,0,242
40,265,0,243
40,3630,0,244
40,223,0,245
40,233,0,246
40,0,22,247
40,0,0,248
0,0,0,249
41,240,0,250
41,236,0,251
41,3623,0,252
41,166,0,253
41,184,0,254
41,192,0,255
41,213,0,256
0,198,0,257
0,158,0,258
0,163,0,259
0,0,0,260
0,165,0,261
0,169,0,262
0,249,0,263
0,231,0,264
0,235,0,265
0,0,13,266
42,0,14,267
42,240,0,268
42,235,0,269
42,234,0,270
42,170,0,271
43,163,0,272
43,128,0,273
43,181,0,274
43,114,0,275
0,134,0,276
0,135,0,277
0,141,0,278
0,0,13,279
0,198,0,280
0,158,0,281
0,163,0,282
0,234,0,283
45,165,0,284
45,267,0,285
45,249,0,286
45,231,0,287
45,235,0,288
45,0,13,289
44,198,0,290
44,158,0,291
44,163,0,292
44,234,0,293
46,0,13,294
46,223,0,295
46,256,0,296
46,253,0,297
46,203,0,298
46,3626,0,299
46,249,0,300
46,187,0,301
46,225,0,302
47,239,0,303
47,3623,0,304
47,180,0,305
47,159,0,306
47,3624,0,307
47,226,0,308
47,172,0,309
48,3622,0,310
48,251,0,311
48,3627,0,312
49,215,0,313
49,3627,0,314
49,201,0,315
49,3628,0,316
49,148,0,317
50,0,14,318
50,168,0,319
50,3629,0,320
50,188,0,321
50,175,0,322
50,252,0,323
50,181,0,324
50,0,12,325
51,185,0,326
51,208,0,327
51,152,0,328
51,167,0,329
51,152,0,330
51,150,0,331
51,155,0,332
51,179,0,333
52,229,0,334
52,0,24,335
52,0,12,336
52,0,19,337
52,272,0,338
53,239,0,339
53,190,0,340
53,230,0,341
53,265,0,342
53,224,0,343
53,3630,0,344
53,209,0,345
53,248,0,346
53,203,0,347
53,3631,0,348
54,210,0,349
54,256,0,350
54,198,0,351
54,204,0,352
54,214,0,353
54,2185,0,354
54,213,0,355
54,195,0,356
55,234,0,357
55,253,0,358
55,233,0,359
55,226,0,360
55,236,0,361
55,240,0,362
55,283,0,363
55,223,0,364
56,426,0,365
56,409,0,366
57,202,0,367
57,3632,0,368
57,0,19,369
57,0,14,370
57,322,0,371
58,0,12,372
58,3631,0,373
58,215,0,374
58,291,0,375
58,3633,0,376
58,277,0,377
58,257,0,378
58,206,0,379
59,232,0,380
59,248,0,381
59,252,0,382
59,208,0,383
59,259,0,384
59,282,0,385
59,235,0,386
60,300,0,387
60,224,0,388
60,303,0,389
60,201,0,390
60,3628,0,391
61,0,12,392
61,265,0,393
61,3630,0,394
61,230,0,395
61,206,0,396
62,214,0,397
62,256,0,398
62,210,0,399
62,208,0,400
62,209,0,401
63,0,13,402
63,256,0,403
63,247,0,404
63,253,0,405
64,239,0,406
64,223,0,407
64,3627,0,408
64,203,0,409
64,251,0,410
65,187,0,411
65,3622,0,412
65,346,0,413
66,234,0,414
66,287,0,415
66,3630,0,416
66,223,0,417
66,233,0,418
66,240,0,419
66,236,0,420
66,0,22,421
66,265,0,422
67,189,0,423
67,214,0,424
67,210,0,425
67,195,0,426
67,358,0,427
67,256,0,428
67,209,0,429
0,0,14,430
68,0,14,431
68,291,0,432
68,226,0,433
0,234,0,434
0,358,0,435
68,235,0,436
68,234,0,437
68,358,0,438
69,233,0,439
69,240,0,440
69,213,0,441
69,195,0,442
69,236,0,443
70,234,0,444
70,229,0,445
70,0,12,446
70,0,24,447
70,0,181,448
70,265,0,449
71,230,0,450
71,241,0,451
71,198,0,452
71,239,0,453
71,240,0,454
71,248,0,455
71,236,0,456
71,195,0,457
72,3631,0,458
72,233,0,459
73,0,12,460
73,275,0,461
73,285,0,462
73,283,0,463
73,267,0,464
73,3634,0,465
73,254,0,466
73,3631,0,467
73,319,0,468
74,136,0,469
74,3630,0,470
74,265,0,471
74,230,0,472
74,208,0,473
75,0,14,474
75,314,0,475
75,3628,0,476
75,263,0,477
75,265,0,478
75,241,0,479
75,3635,0,480
75,306,0,481
75,288,0,482
75,0,12,483
76,240,0,484
76,235,0,485
76,224,0,486
76,248,0,487
76,256,0,488
76,244,0,489
77,259,0,490
77,252,0,491
77,3631,0,492
77,303,0,493
78,261,0,494
78,287,0,495
78,332,0,496
78,275,0,497
78,283,0,498
78,265,0,499
78,254,0,500
78,3630,0,501
78,3622,0,502
78,3636,0,503
78,208,0,504
78,3637,0,505
78,0,22,506
79,222,0,507
79,240,0,508
79,236,0,509
79,233,0,510
79,195,0,511
80,301,0,512
80,321,0,513
80,3622,0,514
80,247,0,515
80,3638,0,516
80,310,0,517
80,244,0,518
0,2563,0,519
0,244,0,520
81,324,0,521
81,256,0,522
81,251,0,523
81,346,0,524
81,253,0,525
82,0,14,526
82,3639,0,527
82,311,0,528
82,358,0,529
82,291,0,530
82,263,0,531
82,242,0,532
82,244,0,533
83,226,0,534
83,234,0,535
83,233,0,536
83,236,0,537
83,240,0,538
83,195,0,539
83,0,0,540
85,0,38,541
85,260,0,542
85,255,0,543
85,311,0,544
85,267,0,545
85,231,0,546
85,277,0,547
85,250,0,548
86,266,0,549
86,273,0,550
87,0,14,551
87,278,0,552
87,270,0,553
87,309,0,554
87,257,0,555
87,330,0,556
87,306,0,557
87,303,0,558
87,273,0,559
88,263,0,560
88,358,0,561
88,291,0,562
88,281,0,563
88,242,0,564
88,3639,0,565
89,265,0,566
89,275,0,567
89,264,0,568
89,230,0,569
89,267,0,570
89,283,0,571
89,356,0,572
90,0,12,573
90,332,0,574
90,285,0,575
90,255,0,576
90,271,0,577
90,319,0,578
91,283,0,579
91,270,0,580
91,287,0,581
91,254,0,582
91,3622,0,583
91,332,0,584
91,421,0,585
91,230,0,586
92,290,0,587
92,298,0,588
92,324,0,589
92,3637,0,590
92,323,0,591
92,388,0,592
92,380,0,593
93,3642,0,594
93,311,0,595
93,267,0,596
93,285,0,597
94,297,0,598
94,309,0,599
94,266,0,600
94,255,0,601
94,273,0,602
94,260,0,603
94,0,30,604
95,264,0,605
95,254,0,606
95,251,0,607
95,230,0,608
95,265,0,609
95,282,0,610
95,292,0,611
95,301,0,612
95,286,0,613
96,260,0,614
96,255,0,615
96,283,0,616
96,0,12,617
96,358,0,618
96,263,0,619
97,346,0,620
97,277,0,621
97,303,0,622
97,306,0,623
98,304,0,624
98,282,0,625
98,318,0,626
98,291,0,627
98,252,0,628
98,300,0,629
98,348,0,630
98,264,0,631
99,0,12,632
99,288,0,633
99,337,0,634
99,272,0,635
99,296,0,636
99,359,0,637
99,340,0,638
99,3644,0,639
99,364,0,640
99,312,0,641
99,322,0,642
99,317,0,643
99,311,0,644
99,0,14,645
100,3638,0,646
100,251,0,647
100,324,0,648
100,256,0,649
100,3622,0,650
100,310,0,651
101,0,182,652
101,361,0,653
101,380,0,654
101,321,0,655
101,333,0,656
101,346,0,657
101,290,0,658
101,262,0,659
102,304,0,660
102,401,0,661
102,331,0,662
102,303,0,663
102,306,0,664
102,300,0,665
102,348,0,666
102,318,0,667
102,356,0,668
102,294,0,669
103,0,14,670
103,3644,0,671
103,433,0,672
103,291,0,673
103,317,0,674
103,325,0,675
103,334,0,676
103,477,0,677
103,307,0,678
103,352,0,679
103,3564,0,680
103,355,0,681
103,340,0,682
103,359,0,683
103,322,0,684
103,321,0,685
103,288,0,686
103,312,0,687
103,337,0,688
103,0,108,689
104,354,0,690
104,345,0,691
104,309,0,692
104,311,0,693
104,293,0,694
104,294,0,695
105,0,30,696
105,336,0,697
105,357,0,698
105,313,0,699
105,3645,0,700
105,297,0,701
106,0,14,702
106,306,0,703
106,311,0,704
106,291,0,705
106,358,0,706
106,309,0,707
106,3639,0,708
107,415,0,709
107,341,0,710
107,370,0,711
107,340,0,712
107,298,0,713
107,330,0,714
107,303,0,715
107,338,0,716
108,299,0,717
108,290,0,718
108,324,0,719
108,3638,0,720
108,310,0,721
108,346,0,722
108,361,0,723
109,342,0,724
109,406,0,725
109,328,0,726
109,366,0,727
109,380,0,728
109,362,0,729
109,3646,0,730
110,3633,0,731
110,309,0,732
110,334,0,733
110,364,0,734
110,301,0,735
110,358,0,736
110,291,0,737
111,288,0,738
111,307,0,739
111,345,0,740
111,294,0,741
111,310,0,742
111,347,0,743
111,332,0,744
112,305,0,745
112,306,0,746
112,328,0,747
112,0,12,748
113,358,0,749
113,324,0,750
113,298,0,751
113,332,0,752
113,388,0,753
113,323,0,754
113,370,0,755
114,0,14,756
114,341,0,757
114,421,0,758
114,380,0,759
114,363,0,760
114,434,0,761
114,419,0,762
115,347,0,763
115,332,0,764
115,345,0,765
115,356,0,766
115,294,0,767
115,307,0,768
115,300,0,769
116,0,12,770
116,421,0,771
116,351,0,772
116,323,0,773
116,329,0,774
117,3640,0,775
117,3647,0,776
117,334,0,777
117,306,0,778
117,356,0,779
117,3648,0,780
117,3649,0,781
118,331,0,782
118,376,0,783
118,368,0,784
118,3650,0,785
118,348,0,786
118,342,0,787
118,372,0,788
118,336,0,789
118,325,0,790
119,0,14,791
119,459,0,792
119,433,0,793
119,335,0,794
119,339,0,795
119,401,0,796
119,358,0,797
119,352,0,798
119,392,0,799
119,430,0,800
119,355,0,801
120,0,30,802
120,3651,0,803
120,345,0,804
120,354,0,805
120,357,0,806
120,326,0,807
121,3646,0,808
121,416,0,809
121,383,0,810
121,338,0,811
121,427,0,812
121,426,0,813
122,340,0,814
122,0,0,815
122,358,0,816
122,370,0,817
122,330,0,818
122,401,0,819
123,0,14,820
123,3647,0,821
123,415,0,822
123,350,0,823
123,352,0,824
123,3652,0,825
123,434,0,826
123,336,0,827
123,338,0,828
124,326,0,829
124,362,0,830
124,324,0,831
124,416,0,832
124,3646,0,833
125,0,18,834
125,361,0,835
125,380,0,836
125,412,0,837
125,406,0,838
125,373,0,839
126,371,0,840
126,324,0,841
126,341,0,842
126,332,0,843
126,370,0,844
126,388,0,845
126,382,0,846
127,414,0,847
127,0,12,848
127,421,0,849
127,402,0,850
127,350,0,851
127,375,0,852
127,360,0,853
127,434,0,854
127,380,0,855
128,0,12,856
128,356,0,857
128,371,0,858
128,347,0,859
128,332,0,860
128,345,0,861
129,329,0,862
129,357,0,863
129,3653,0,864
129,363,0,865
129,375,0,866
129,323,0,867
129,386,0,868
129,345,0,869
130,324,0,870
130,341,0,871
130,370,0,872
130,3652,0,873
130,334,0,874
130,358,0,875
130,332,0,876
130,415,0,877
130,345,0,878
131,0,12,879
131,3654,0,880
131,382,0,881
131,401,0,882
131,3651,0,883
131,342,0,884
131,323,0,885
131,348,0,886
131,375,0,887
131,364,0,888
131,357,0,889
131,328,0,890
131,427,0,891
132,402,0,892
132,331,0,893
132,0,18,894
132,3647,0,895
132,400,0,896
132,347,0,897
132,386,0,898
133,426,0,899
133,434,0,900
133,409,0,901
133,3647,0,902
133,427,0,903
133,0,0,904
134,402,0,905
134,376,0,906
134,401,0,907
134,370,0,908
134,367,0,909
134,415,0,910
134,364,0,911
135,361,0,912
135,0,18,913
135,388,0,914
135,447,0,915
135,375,0,916
135,363,0,917
135,441,0,918
135,381,0,919
135,382,0,920
135,0,12,921
136,0,14,922
136,413,0,923
136,431,0,924
136,3655,0,925
136,488,0,926
136,362,0,927
136,411,0,928
136,0,36,929
137,394,0,930
137,3647,0,931
137,427,0,932
137,398,0,933
137,369,0,934
137,392,0,935
138,433,0,936
138,408,0,937
138,409,0,938
138,3654,0,939
138,368,0,940
138,459,0,941
138,401,0,942
139,0,14,943
139,404,0,944
139,413,0,945
139,3649,0,946
139,364,0,947
139,439,0,948
139,559,0,949
139,397,0,950
139,411,0,951
139,430,0,952
139,423,0,953
140,360,0,954
140,386,0,955
140,421,0,956
140,382,0,957
140,375,0,958
140,371,0,959
140,370,0,960
140,402,0,961
141,0,12,962
141,452,0,963
141,419,0,964
141,434,0,965
141,440,0,966
141,367,0,967
141,388,0,968
141,374,0,969
141,447,0,970
141,380,0,971
142,434,0,972
142,3647,0,973
142,401,0,974
142,415,0,975
142,429,0,976
142,424,0,977
143,0,14,978
143,408,0,979
143,3656,0,980
143,409,0,981
143,3654,0,982
143,488,0,983
143,370,0,984
144,374,0,985
144,369,0,986
144,3657,0,987
144,426,0,988
144,410,0,989
145,367,0,990
145,380,0,991
145,362,0,992
145,361,0,993
145,387,0,994
145,412,0,995
146,373,0,996
146,3646,0,997
146,406,0,998
146,452,0,999
146,559,0,1000
146,361,0,1001
146,416,0,1002
146,491,0,1003
146,0,18,1004
147,415,0,1005
147,3658,0,1006
147,385,0,1007
148,399,0,1008
148,405,0,1009
148,395,0,1010
148,428,0,1011
148,383,0,1012
148,389,0,1013
148,0,30,1014
149,0,12,1015
149,402,0,1016
149,3655,0,1017
149,454,0,1018
149,447,0,1019
149,3649,0,1020
149,389,0,1021
150,421,0,1022
150,382,0,1023
150,3653,0,1024
150,371,0,1025
150,375,0,1026
150,386,0,1027
151,411,0,1028
151,421,0,1029
151,431,0,1030
151,413,0,1031
151,416,0,1032
151,410,0,1033
151,383,0,1034
151,491,0,1035
151,452,0,1036
152,0,12,1037
152,409,0,1038
152,400,0,1039
152,3652,0,1040
152,440,0,1041
152,447,0,1042
152,429,0,1043
152,426,0,1044
152,0,18,1045
153,402,0,1046
153,3647,0,1047
153,441,0,1048
153,434,0,1049
153,427,0,1050
153,415,0,1051
153,401,0,1052
153,424,0,1053
154,452,0,1054
154,434,0,1055
154,438,0,1056
154,419,0,1057
154,402,0,1058
154,447,0,1059
154,440,0,1060
155,464,0,1061
